AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,CityId,CityName,CountryId,Country,RegionId,Region,ContinentId,Continent,AttractionType
2077,8937,Market,Night Market - Muscat Governorate,"Main Street, Muscat Governorate, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2078,8937,Park,National Park - Seeb,"Main Street, Seeb, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2079,8937,Museum,History Museum - Seeb,"Main Street, Seeb, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2080,8937,Park,Wildlife Reserve - Seeb,"Main Street, Seeb, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2081,8937,Museum,Cultural Heritage Center - Seeb,"Main Street, Seeb, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2082,8937,Beach,Crystal Bay - Muscat,"Main Street, Muscat, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2083,8937,Temple,Sacred Shrine - Muscat,"Main Street, Muscat, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2084,8937,Market,Flea Market - Muscat,"Main Street, Muscat, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2085,8937,Park,Wildlife Reserve - Muscat,"Main Street, Muscat, Oman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2086,8937,Temple,Cathedral - Jericho,"Main Street, Jericho, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2087,8937,Museum,History Museum - Jericho,"Main Street, Jericho, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2088,8937,Temple,Grand Mosque - Jericho,"Main Street, Jericho, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2089,8937,Beach,Crystal Bay - Jericho,"Main Street, Jericho, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2090,8937,Beach,Crystal Bay - West Bank,"Main Street, West Bank, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2091,8937,Beach,Crystal Bay - West Bank,"Main Street, West Bank, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2092,8937,Beach,Paradise Beach - West Bank,"Main Street, West Bank, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2093,8937,Park,Botanical Garden - West Bank,"Main Street, West Bank, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2094,8937,Museum,History Museum - Hebron,"Main Street, Hebron, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2095,8937,Temple,Sacred Shrine - Hebron,"Main Street, Hebron, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2096,8937,Museum,Cultural Heritage Center - Hebron,"Main Street, Hebron, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2097,8937,Market,Farmers' Market - Hebron,"Main Street, Hebron, Palestine",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2098,8937,Market,Night Market - Al-Rayyan,"Main Street, Al-Rayyan, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2099,8937,Market,Night Market - Al-Rayyan,"Main Street, Al-Rayyan, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2100,8937,Beach,Golden Sand Beach - Al-Rayyan,"Main Street, Al-Rayyan, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2101,8937,Temple,Cathedral - Al-Rayyan,"Main Street, Al-Rayyan, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2102,8937,Temple,Ancient Temple - Qatar,"Main Street, Qatar, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2103,8937,Museum,History Museum - Qatar,"Main Street, Qatar, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2104,8937,Museum,Art Gallery - Qatar,"Main Street, Qatar, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2105,8937,Museum,Cultural Heritage Center - Qatar,"Main Street, Qatar, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2106,8937,Museum,Art Gallery - Doha,"Main Street, Doha, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2107,8937,Temple,Cathedral - Doha,"Main Street, Doha, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2108,8937,Market,Farmers' Market - Doha,"Main Street, Doha, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2109,8937,Museum,History Museum - Doha,"Main Street, Doha, Qatar",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2110,8937,Park,Botanical Garden - Medina,"Main Street, Medina, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2111,8937,Temple,Cathedral - Medina,"Main Street, Medina, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2112,8937,Park,Wildlife Reserve - Medina,"Main Street, Medina, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2113,8937,Beach,Paradise Beach - Medina,"Main Street, Medina, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2114,8937,Beach,Golden Sand Beach - Jeddah Saudi Arabia,"Main Street, Jeddah Saudi Arabia, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2115,8937,Beach,Golden Sand Beach - Jeddah Saudi Arabia,"Main Street, Jeddah Saudi Arabia, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2116,8937,Park,Wildlife Reserve - Jeddah Saudi Arabia,"Main Street, Jeddah Saudi Arabia, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2117,8937,Beach,Sunset Cove - Jeddah Saudi Arabia,"Main Street, Jeddah Saudi Arabia, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2118,8937,Market,Local Bazaar - Al Hofuf,"Main Street, Al Hofuf, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2119,8937,Beach,Paradise Beach - Al Hofuf,"Main Street, Al Hofuf, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2120,8937,Temple,Grand Mosque - Al Hofuf,"Main Street, Al Hofuf, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2121,8937,Beach,Paradise Beach - Al Hofuf,"Main Street, Al Hofuf, Saudi Arabia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2122,8937,Park,Wildlife Reserve - Bursa,"Main Street, Bursa, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2123,8937,Beach,Crystal Bay - Bursa,"Main Street, Bursa, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2124,8937,Park,Botanical Garden - Bursa,"Main Street, Bursa, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2125,8937,Market,Local Bazaar - Bursa,"Main Street, Bursa, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2126,8937,Temple,Ancient Temple - Goreme,"Main Street, Goreme, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2127,8937,Temple,Ancient Temple - Goreme,"Main Street, Goreme, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2128,8937,Market,Flea Market - Goreme,"Main Street, Goreme, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2129,8937,Beach,Paradise Beach - Goreme,"Main Street, Goreme, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2130,8937,Museum,Art Gallery - Datca,"Main Street, Datca, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2131,8937,Museum,Art Gallery - Datca,"Main Street, Datca, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2132,8937,Beach,Crystal Bay - Datca,"Main Street, Datca, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2133,8937,Park,Eco Park - Datca,"Main Street, Datca, Turkey",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2134,8937,Park,National Park - Emirate of Dubai,"Main Street, Emirate of Dubai, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2135,8937,Museum,History Museum - Emirate of Dubai,"Main Street, Emirate of Dubai, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2136,8937,Temple,Ancient Temple - Emirate of Dubai,"Main Street, Emirate of Dubai, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2137,8937,Temple,Ancient Temple - Emirate of Dubai,"Main Street, Emirate of Dubai, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2138,8937,Beach,Paradise Beach - Riverland,"Main Street, Riverland, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2139,8937,Temple,Grand Mosque - Riverland,"Main Street, Riverland, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2140,8937,Temple,Cathedral - Riverland,"Main Street, Riverland, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2141,8937,Museum,History Museum - Riverland,"Main Street, Riverland, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2142,8937,Market,Night Market - Abu Dhabi,"Main Street, Abu Dhabi, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2143,8937,Park,Botanical Garden - Abu Dhabi,"Main Street, Abu Dhabi, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2144,8937,Museum,Cultural Heritage Center - Abu Dhabi,"Main Street, Abu Dhabi, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2145,8937,Temple,Sacred Shrine - Abu Dhabi,"Main Street, Abu Dhabi, United Arab Emirates",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2146,8937,Museum,Science Museum - Kabul,"Main Street, Kabul, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2147,8937,Beach,Paradise Beach - Kabul,"Main Street, Kabul, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2148,8937,Museum,Science Museum - Kabul,"Main Street, Kabul, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2149,8937,Park,National Park - Kabul,"Main Street, Kabul, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2150,8937,Park,Eco Park - Bagram,"Main Street, Bagram, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2151,8937,Market,Night Market - Bagram,"Main Street, Bagram, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2152,8937,Park,Eco Park - Bagram,"Main Street, Bagram, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2153,8937,Beach,Crystal Bay - Bagram,"Main Street, Bagram, Afghanistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2154,8937,Beach,Golden Sand Beach - Bangladesh,"Main Street, Bangladesh, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2155,8937,Temple,Sacred Shrine - Bangladesh,"Main Street, Bangladesh, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2156,8937,Temple,Sacred Shrine - Bangladesh,"Main Street, Bangladesh, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2157,8937,Park,National Park - Bangladesh,"Main Street, Bangladesh, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2158,8937,Park,Eco Park - Barisal Division,"Main Street, Barisal Division, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2159,8937,Beach,Sunset Cove - Barisal Division,"Main Street, Barisal Division, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2160,8937,Beach,Sunset Cove - Barisal Division,"Main Street, Barisal Division, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2161,8937,Museum,Science Museum - Barisal Division,"Main Street, Barisal Division, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2162,8937,Temple,Ancient Temple - Dhaka City,"Main Street, Dhaka City, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2163,8937,Museum,Cultural Heritage Center - Dhaka City,"Main Street, Dhaka City, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2164,8937,Museum,History Museum - Dhaka City,"Main Street, Dhaka City, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2165,8937,Temple,Sacred Shrine - Dhaka City,"Main Street, Dhaka City, Bangladesh",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2166,8937,Beach,Crystal Bay - Thimphu,"Main Street, Thimphu, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2167,8937,Beach,Paradise Beach - Thimphu,"Main Street, Thimphu, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2168,8937,Park,Eco Park - Thimphu,"Main Street, Thimphu, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2169,8937,Temple,Sacred Shrine - Thimphu,"Main Street, Thimphu, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2170,8937,Museum,Cultural Heritage Center - Paro,"Main Street, Paro, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2171,8937,Temple,Sacred Shrine - Paro,"Main Street, Paro, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2172,8937,Park,Wildlife Reserve - Paro,"Main Street, Paro, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2173,8937,Park,National Park - Paro,"Main Street, Paro, Bhutan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2174,8937,Beach,Paradise Beach - Kasauli,"Main Street, Kasauli, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2175,8937,Temple,Grand Mosque - Kasauli,"Main Street, Kasauli, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2176,8937,Beach,Golden Sand Beach - Kasauli,"Main Street, Kasauli, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2177,8937,Beach,Crystal Bay - Kasauli,"Main Street, Kasauli, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2178,8937,Market,Local Bazaar - Kochi,"Main Street, Kochi, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2179,8937,Park,Wildlife Reserve - Kochi,"Main Street, Kochi, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2180,8937,Temple,Cathedral - Kochi,"Main Street, Kochi, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2181,8937,Market,Local Bazaar - Kochi,"Main Street, Kochi, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2182,8937,Market,Flea Market - Warangal,"Main Street, Warangal, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2183,8937,Park,Wildlife Reserve - Warangal,"Main Street, Warangal, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2184,8937,Beach,Crystal Bay - Warangal,"Main Street, Warangal, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2185,8937,Museum,Cultural Heritage Center - Warangal,"Main Street, Warangal, India",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2186,8937,Museum,Cultural Heritage Center - Hulhumale Maldives,"Main Street, Hulhumale Maldives, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2187,8937,Park,National Park - Hulhumale Maldives,"Main Street, Hulhumale Maldives, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2188,8937,Park,Eco Park - Hulhumale Maldives,"Main Street, Hulhumale Maldives, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2189,8937,Museum,Science Museum - Hulhumale Maldives,"Main Street, Hulhumale Maldives, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2190,8937,Temple,Ancient Temple - Addu City,"Main Street, Addu City, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2191,8937,Temple,Grand Mosque - Addu City,"Main Street, Addu City, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2192,8937,Market,Night Market - Addu City,"Main Street, Addu City, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2193,8937,Museum,Art Gallery - Addu City,"Main Street, Addu City, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2194,8937,Beach,Crystal Bay - Male,"Main Street, Male, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2195,8937,Park,Wildlife Reserve - Male,"Main Street, Male, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2196,8937,Temple,Cathedral - Male,"Main Street, Male, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2197,8937,Beach,Paradise Beach - Male,"Main Street, Male, Maldives",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2198,8937,Market,Flea Market - Bhaktapur,"Main Street, Bhaktapur, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2199,8937,Museum,Art Gallery - Bhaktapur,"Main Street, Bhaktapur, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2200,8937,Market,Local Bazaar - Bhaktapur,"Main Street, Bhaktapur, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2201,8937,Park,Eco Park - Bhaktapur,"Main Street, Bhaktapur, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2202,8937,Temple,Ancient Temple - Dharan,"Main Street, Dharan, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2203,8937,Park,National Park - Dharan,"Main Street, Dharan, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2204,8937,Temple,Sacred Shrine - Dharan,"Main Street, Dharan, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2205,8937,Museum,Science Museum - Dharan,"Main Street, Dharan, Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2206,8937,Museum,Science Museum - Patan (Lalitpur),"Main Street, Patan (Lalitpur), Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2207,8937,Temple,Grand Mosque - Patan (Lalitpur),"Main Street, Patan (Lalitpur), Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2208,8937,Market,Flea Market - Patan (Lalitpur),"Main Street, Patan (Lalitpur), Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2209,8937,Beach,Paradise Beach - Patan (Lalitpur),"Main Street, Patan (Lalitpur), Nepal",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2210,8937,Park,National Park - Sahiwal,"Main Street, Sahiwal, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2211,8937,Beach,Crystal Bay - Sahiwal,"Main Street, Sahiwal, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2212,8937,Museum,History Museum - Sahiwal,"Main Street, Sahiwal, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2213,8937,Temple,Cathedral - Sahiwal,"Main Street, Sahiwal, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2214,8937,Beach,Golden Sand Beach - Hyderabad,"Main Street, Hyderabad, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2215,8937,Temple,Cathedral - Hyderabad,"Main Street, Hyderabad, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2216,8937,Beach,Paradise Beach - Hyderabad,"Main Street, Hyderabad, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2217,8937,Beach,Crystal Bay - Hyderabad,"Main Street, Hyderabad, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2218,8937,Park,Botanical Garden - Lahore,"Main Street, Lahore, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2219,8937,Museum,History Museum - Lahore,"Main Street, Lahore, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2220,8937,Market,Local Bazaar - Lahore,"Main Street, Lahore, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2221,8937,Museum,Science Museum - Lahore,"Main Street, Lahore, Pakistan",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2222,8937,Museum,Cultural Heritage Center - Unawatuna,"Main Street, Unawatuna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2223,8937,Museum,History Museum - Unawatuna,"Main Street, Unawatuna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2224,8937,Museum,Science Museum - Unawatuna,"Main Street, Unawatuna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2225,8937,Beach,Golden Sand Beach - Unawatuna,"Main Street, Unawatuna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2226,8937,Market,Night Market - Maharagama,"Main Street, Maharagama, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2227,8937,Temple,Sacred Shrine - Maharagama,"Main Street, Maharagama, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2228,8937,Market,Flea Market - Maharagama,"Main Street, Maharagama, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2229,8937,Museum,History Museum - Maharagama,"Main Street, Maharagama, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2230,8937,Temple,Grand Mosque - Jaffna,"Main Street, Jaffna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2231,8937,Park,Botanical Garden - Jaffna,"Main Street, Jaffna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2232,8937,Temple,Cathedral - Jaffna,"Main Street, Jaffna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2233,8937,Beach,Paradise Beach - Jaffna,"Main Street, Jaffna, Sri Lanka",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2234,8937,Museum,Art Gallery - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2235,8937,Museum,History Museum - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2236,8937,Temple,Cathedral - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2237,8937,Park,Wildlife Reserve - Kuala Belait,"Main Street, Kuala Belait, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2238,8937,Beach,Golden Sand Beach - Brunei,"Main Street, Brunei, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2239,8937,Temple,Sacred Shrine - Brunei,"Main Street, Brunei, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2240,8937,Park,Wildlife Reserve - Brunei,"Main Street, Brunei, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2241,8937,Market,Local Bazaar - Brunei,"Main Street, Brunei, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2242,8937,Temple,Grand Mosque - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2243,8937,Museum,History Museum - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2244,8937,Beach,Golden Sand Beach - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2245,8937,Beach,Paradise Beach - Kampong Jerudong,"Main Street, Kampong Jerudong, Brunei Darussalam",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2246,8937,Beach,Sunset Cove - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2247,8937,Market,Flea Market - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2248,8937,Temple,Ancient Temple - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2249,8937,Park,Wildlife Reserve - Siem Reap Province,"Main Street, Siem Reap Province, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2250,8937,Park,National Park - Cambodia,"Main Street, Cambodia, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2251,8937,Museum,Art Gallery - Cambodia,"Main Street, Cambodia, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2252,8937,Temple,Sacred Shrine - Cambodia,"Main Street, Cambodia, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2253,8937,Temple,Cathedral - Cambodia,"Main Street, Cambodia, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2254,8937,Temple,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2255,8937,Museum,Art Gallery - Poipet,"Main Street, Poipet, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2256,8937,Temple,Ancient Temple - Poipet,"Main Street, Poipet, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2257,8937,Temple,Sacred Shrine - Poipet,"Main Street, Poipet, Cambodia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2258,8937,Museum,History Museum - Dili District,"Main Street, Dili District, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2259,8937,Park,National Park - Dili District,"Main Street, Dili District, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2260,8937,Museum,Art Gallery - Dili District,"Main Street, Dili District, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2261,8937,Museum,Art Gallery - Dili District,"Main Street, Dili District, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2262,8937,Market,Night Market - Metiaut,"Main Street, Metiaut, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2263,8937,Museum,Science Museum - Metiaut,"Main Street, Metiaut, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
2264,8937,Museum,History Museum - Metiaut,"Main Street, Metiaut, East Timor",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
